0_Sensory_Stimulation,2_Substance_Abuse,4_Trauma_Stress,5_Cognitive_Impairment,6_Object_Recognition,7_Body_Cycles,9_Spatial_Attention,13_Executive_Function,14_Mental_Imagery,15_Reading_Writing,17_Empathy_Interaction,20_Word_Processing,21_Contextual_Cues,22_Depression_Disorders,23_Creativity_Acupuncture,24_Encoding_Retrieval,25_Response_Inhibition,30_Multiple_Sclerosis,32_Language_Processing,34_Decision_making,40_Action_Observation,46_Hearing_Disorders,49_Cognitive_Conflict,51_Motor_Coordination,52_Sleep_Math,56_Memory_Events,58_Task_switching,60_Emotion_Processing,61_Pain_Perception,62_Developmental_Disorders,65_Emotion_face,66_Gender_Differences,67_Personality_Traits,68_Working_Memory,70_Body_perception,72_Motor_control,75_Spatial_cognition,77_Reasoning_evaluation,81_Alcohol_dependence,82_Task_performance,85_Feedback_learning,86_Auditory_processing,87_Language_comprehension,88_Motion_perception,90_Familiarity_recognition,93_Eye_movements,95_Motor_movements,97_Fear_conditioning,98_Food_weight,99_Reward_processing
-0.025019947,0.025431717,0.008027716,-0.013333693,-0.024403363,0.0057140104,-0.020170502,-0.012460039,-0.0008749489,-0.0011373926,-0.015730662,-0.0061307694,-0.017802604,0.0067032715,0.003454739,0.00410583,-0.011507858,0.010889349,-0.0007551536,0.0030081146,9.988583e-05,0.03361539,-0.017406287,-0.0042264215,0.013915333,-0.028294818,-0.007267951,-0.016678112,-0.009485596,-0.02750422,0.0014738662,0.018303955,3.8758375e-05,-0.0025065548,0.020570828,-0.00072145986,-0.009025998,-0.015563374,0.027856205,-0.012443181,-0.021237547,0.010859935,0.0028081655,-0.012365158,-0.019439163,0.0064673955,-0.018090574,-0.020417685,0.0058008954,-0.00817108154296875
-0.08561489,-0.02931454,-0.028558774,-0.04556698,-0.08548632,-0.06084479,-0.079046115,-0.098623194,-0.057125296,-0.08036835,-0.051881388,-0.081632376,-0.08039886,-0.041264296,-0.06234243,-0.06910981,-0.050883476,-0.061227873,-0.07998335,-0.038176365,-0.08577558,-0.08594592,-0.06735194,-0.07607559,-0.035619397,-0.060140744,-0.061712887,-0.032286134,-0.05694398,-0.049876824,-0.053873472,-0.07074232,-0.04328858,-0.11847555,-0.065226234,-0.09186482,-0.062266767,-0.07152814,-0.045989476,-0.07989243,-0.07695265,-0.074617766,-0.06863715,-0.062546484,-0.05681686,-0.05774346,-0.07924458,-0.04071087,-0.06595819,-0.0657958984375
0.010786857,0.029005153,0.050297543,0.015474424,-0.0068794955,0.06712392,0.011811113,0.021981902,-0.014455588,-0.0022488935,0.0029798863,-0.0006824999,-0.012498513,0.019123185,0.017870365,-0.0025492858,0.02906502,-0.009093079,0.015339058,-0.0022997328,0.013475845,0.0023201464,0.010911404,0.023691073,0.026674401,0.0009682057,0.0071697957,0.03861495,0.042715583,0.023655508,0.033907063,0.048728097,0.03095414,0.01623715,0.030480985,0.010510395,-0.019188138,-0.00865744,0.022330338,0.022629786,0.018041681,0.005453074,-0.0071716825,-0.016543562,-0.010935607,-0.0076850224,0.03013457,0.036104444,0.009464818,0.024627685546875
-0.018884728,0.0064662155,-0.025177188,0.0065559875,0.020145614,-0.013139084,-0.010576017,-0.014053494,0.013758534,0.01407038,-0.029249936,0.018225485,0.0047058854,-0.0110633,0.019755926,0.019090611,-0.024496535,-0.016175022,-0.0019911276,-0.03157818,-0.011110825,0.0074586826,-0.0153198065,-0.01191983,0.0071423477,0.02111116,-0.015847612,-0.03357024,-0.0500426,0.008346702,0.010878923,0.029496577,-0.018059041,0.00027374484,0.0047077513,0.022656314,-0.0010168055,-0.024537753,0.027337648,0.024262203,-0.01397207,-0.010921552,-0.039500494,0.0035386863,0.026286855,-0.00096661615,-0.036279466,0.002643639,-0.0454675,-0.02081298828125
-0.023180926,-0.039477944,-0.028572982,-0.03804384,0.026192613,-0.0069698365,0.014714815,0.008565791,0.039333805,0.03657411,0.019871136,0.04076058,0.028681973,-0.027074253,0.022320969,-0.0072451415,0.012705116,-0.022792859,0.02831826,0.015034553,0.026269168,0.029389946,0.010026476,0.003405076,0.011418121,0.031780764,-0.0066790194,0.0032886148,-0.04359726,-0.021496473,0.0063677533,0.010659271,-0.0117073925,0.0033897979,0.0055989833,-0.04069873,0.024000952,0.039066907,-9.450742e-05,0.021541508,0.027629277,0.020564558,0.024730474,0.0057898415,0.03601506,-0.0063635977,-0.0098400265,-0.023623511,-0.0011717353,0.007144927978515625
0.024046348,-0.022786448,-0.002594799,-0.018899594,0.00051487493,-0.00890067,0.02105388,-0.012545542,-0.01722721,0.0145142395,0.024356648,0.0028916101,0.02080161,-0.009605121,0.008234466,-0.0014347928,-0.019156132,-0.031249937,-0.020750992,-0.016246628,-0.005634776,0.015541773,-0.023040598,-0.0049982388,-0.03895972,0.020720212,-0.015678072,-0.015065334,0.003264474,0.015934613,0.001781261,0.009484355,0.013573788,-0.00061101053,0.032408435,0.009064248,0.004268414,0.013211354,0.0133285215,-0.004165065,0.008564289,0.017221855,0.020479439,0.021183532,0.02866716,-0.00096412096,0.004453001,-0.010512306,0.0028379299,-0.008514404296875
0.017030254,0.007742442,-0.0004657673,0.025337076,-0.032040805,-0.017675757,0.029282399,0.036905967,0.007721541,-0.0013325063,-0.008822031,0.017363563,-0.012195422,0.003012482,0.007886233,0.026882697,0.027615707,0.047957823,0.015999816,-0.005057004,-0.020666135,-0.031870473,0.019793157,-0.015774788,-0.0010167507,0.039518267,0.008784896,-0.018481977,-0.0041499482,0.0011176524,-0.024347292,-0.042080548,-0.013728707,0.044170216,-0.051682923,0.0028643194,-0.010564521,-0.0151630305,0.010265797,0.023926118,0.01649885,-0.0015028687,0.01647664,-0.023920547,0.014764795,-0.021701705,0.00074660487,-0.020853428,0.0024969236,0.0164794921875
0.042652905,0.024673717,-0.003662201,-0.013433085,-0.022514712,0.01345304,-0.033535708,-0.030438872,-0.019949043,0.025477596,0.008712246,0.02403651,0.004450651,0.013602418,0.042637467,-0.0026560524,-0.0017053054,0.004106066,0.009903525,0.0060362965,-0.01984076,0.045915376,-0.028057896,0.00930308,0.01144221,0.024010686,-0.024288965,0.021340646,0.050620247,0.011303641,-0.0043320265,0.022941781,0.0009341201,-0.02224643,0.022924703,0.020814197,0.009412602,-0.0289749,0.013206985,-0.0075099203,-0.016750742,0.041468006,0.02576996,-0.023224147,-0.018059276,-0.019290404,-0.018172506,0.025164174,0.044830956,0.0035877227783203125
-0.040551167,0.030706787,-0.004237639,0.01949594,-0.026772462,-0.00759775,0.02707395,0.0020578885,-0.042586725,0.018346235,-0.010586438,-0.012171176,-0.0023210384,0.024680227,-0.02001073,-0.0030231795,0.012508199,-0.016716482,-0.0076616625,-0.012040486,-0.01685671,-0.04950786,0.023641376,-0.02534202,-0.03748227,0.012420725,-0.013848815,-0.0029618554,-0.024215631,0.006962104,0.0040714536,-0.0065625245,0.01773445,-0.0002453873,-0.04069817,0.003899434,-0.023006829,-0.03796596,0.015094855,0.013003325,0.008233682,0.017915042,0.009619131,0.0104379095,-0.018180016,0.00476671,-0.036738284,0.014745241,0.015807534,0.03289794921875
-0.046516392,-0.042169623,-0.040692702,-0.05003193,-0.05563238,-0.04291787,-0.07335323,-0.05198549,-0.029940162,-0.051902093,-0.06631031,-0.054829378,-0.067573324,-0.021981508,-0.047699604,-0.031767737,-0.03670542,-0.04551696,-0.046410482,-0.04456585,-0.07053787,-0.044170454,-0.04559408,-0.042858556,-0.03134764,-0.06623301,-0.03551436,-0.041336037,-0.06804091,-0.06264329,-0.03196905,-0.0848413,-0.04464596,-0.049655195,-0.06822828,-0.033399127,-0.06778967,-0.03199416,-0.057041213,-0.030919906,-0.041404556,-0.021042086,-0.021317234,-0.059825663,-0.04260402,-0.039091814,-0.03893406,-0.03607332,-0.038253322,-0.0662841796875
0.024571782,0.013411982,0.048279956,-4.488725e-05,-0.009890569,0.019904848,0.012457289,0.018903814,-0.0015341429,-0.03080392,0.030222319,-0.004709293,0.00896511,0.039987482,-0.03227537,-0.013613674,0.021708183,0.01830648,-0.024117718,0.016439276,-0.020332811,-0.013890941,0.038027544,-0.003202835,-0.0005841549,-0.006405836,-0.0022765328,0.016754547,0.030964999,0.044463594,0.026757592,0.04458497,0.05222958,-0.007356325,0.0042173606,0.021692216,0.023874713,0.016864493,0.0035387427,0.01912489,0.018104654,-0.007239957,0.00876582,0.0039921566,-0.023182107,-0.0038484996,0.0005550889,0.03903015,-0.016080339,0.0234527587890625
-0.043394696,-0.060918555,-0.037453197,-0.06935967,-0.016906744,-0.024661291,-0.07184821,-0.06296089,-0.032413047,-0.056192745,-0.013197759,-0.07557112,-0.02962315,-0.05765974,-0.027519003,-0.06269632,-0.07051221,-0.03415491,0.0073902793,-0.06485808,0.011682239,-0.024617074,-0.032766685,-0.051476493,-0.046250615,-0.058707267,-0.05196875,-0.02467321,-0.031801067,-0.029929224,0.004857244,-0.01765466,-0.03396398,-0.056301698,0.0021246714,-0.020383798,-0.011874238,-0.019083066,-0.0487119,-0.05511809,-0.048331555,-0.008079483,-0.030083055,-0.03443134,-0.055264488,-0.01890715,-0.044800386,-0.0470914,-0.03604057,-0.0299835205078125
-0.037213113,-0.020806363,-0.017660974,0.012423883,0.007836247,-0.01584696,-0.018845432,-0.02089369,0.0031844615,0.013212249,0.012970347,0.02692812,-0.005152546,-0.022344239,-0.015059009,0.045343947,-0.027237626,-0.015891401,0.031323142,0.002281672,0.009277539,-0.015319381,-0.031029304,-0.005089041,0.011273587,0.029044135,-0.007022563,0.014278053,-0.01119574,-0.031321645,0.004812458,-0.022014216,-0.005127056,-0.018052034,0.012929259,-0.029026251,-0.011235159,0.01065082,0.013936205,-0.01779655,-0.015184294,-0.010428619,-0.0021643043,0.0111424085,0.015394368,-0.007369637,-0.0180578,-0.0012556799,0.0027091051,-0.00962066650390625
0.0035466817,-0.008979995,0.015785472,0.0166977,-0.0020035857,0.027800858,-0.0053534443,-0.019432375,-0.009700679,0.02167519,0.0027642366,0.026691785,-0.000258724,-0.017338548,-0.01892356,-0.0066157808,-0.014304086,-0.019939454,0.025895476,0.011181598,-0.020285193,0.017055748,-0.012307804,0.02866042,0.010261855,-0.022593502,0.003939595,0.012145518,-0.02192024,0.02209099,0.022425566,0.006203093,0.012245918,-0.009800367,-0.018950405,-0.054988045,0.0029350275,-0.012193812,0.004314552,-0.02635874,0.01446798,0.05832016,0.018369436,0.015053588,0.007015865,-0.009413653,-0.0053747357,0.011593884,0.018141532,0.0008440017700195312
0.013352213,0.02536984,0.01326349,0.009396278,0.025546495,0.014434155,0.023556791,0.00021290596,-0.005028752,-0.0052597476,-0.02757179,-0.012178128,-0.0003950651,-0.029976102,0.007308673,-0.010736596,-0.0015182338,-0.019062806,-0.031213015,0.015074688,-0.0388244,0.026669923,0.0056627262,0.027867967,-0.021985102,-0.029891187,-0.016249157,0.008866457,0.010124049,0.0014422898,-0.0032164482,0.012182024,0.014082805,-0.0053357556,-0.00468643,0.0021455495,0.010201587,0.0077441554,0.013547287,-0.015179881,-0.013114067,0.008934415,-0.02103797,0.021475049,-0.0127812065,0.025933458,-0.013838305,0.012667679,0.0062252586,0.0020542144775390625
-0.026055362,-0.008407627,-0.060072884,0.0077754394,-0.026540522,-0.00441109,-0.016211653,-0.028713278,0.0046138386,0.0055149673,0.02609753,0.004771852,-0.0056550386,0.016090754,-0.01341976,-0.009822524,-0.043353353,-0.004757107,0.013569167,0.0030602901,-0.014975806,-0.024548646,-0.034520306,-0.011457564,6.4738815e-05,-0.012762804,0.0030160435,-0.013903522,-0.04517819,0.007775653,-0.0046903146,-0.033825215,0.013514772,-0.016100027,0.00057141186,-0.040767595,-0.025500024,-0.01514635,-0.023983236,-0.03789769,-0.038759705,-0.0029017592,0.0032445171,0.0014160818,-0.020146355,0.012527584,-0.020909032,-0.03305424,-0.051984508,-0.020050048828125
0.0017202179,0.023761021,-0.005630057,0.014495804,0.012441905,-0.018837396,0.028022764,6.740605e-05,0.025990184,0.005133987,0.018883068,0.008257771,0.012705891,0.012724608,0.021454629,0.00445048,0.02980543,0.008500052,-0.0065367986,0.0031827015,0.010364814,0.004473499,0.03012002,-0.001487915,0.027413126,0.028457712,0.023360953,0.011893283,0.0033955849,0.040427137,0.029070178,-0.0020425762,0.009509029,0.012123417,0.019922659,-0.010536219,-0.0034577306,0.016614279,0.021228405,0.0011402916,-0.0002392225,-0.0059151985,0.013071157,0.020228006,0.0061016893,0.010331864,0.027856862,0.0071314056,0.026674267,0.0007686614990234375
-0.009396003,-0.014224127,0.00078723114,0.005646177,-0.025148883,-0.002358599,0.019221686,-0.008076095,-0.05264423,0.021571623,0.022035474,0.0087790955,-0.011397814,0.019311806,0.010166743,-0.013785998,-0.006632181,-0.024769615,0.0047315094,0.007216264,-0.014285347,0.0054571554,-0.0132333245,0.016823139,-0.010679396,0.002596135,-0.01508914,-0.0030707752,-0.015885333,0.012649125,0.018142397,-0.024719615,0.020877076,-0.010195608,-0.02561972,-0.037634272,-0.019188138,-0.0014283108,-0.00699241,0.0023185927,0.016687768,0.033242185,0.010449168,-0.015191249,0.00728753,0.007844711,-0.030609775,0.024090378,-0.00077626284,0.0160980224609375
-0.0050727595,-0.015832946,-0.00982507,-0.049603786,0.0059186025,-0.028177606,-0.017634874,-0.012739865,0.0027010872,-0.014440263,-0.021470863,-0.021158801,-0.0038783676,-0.009010241,-0.02305141,-0.02250714,-0.052458815,-0.025990047,-0.051759485,-0.03403444,-0.018110646,-0.03188758,-0.047315225,-0.04857083,-0.012959808,-0.0067275534,-0.0208803,-0.016662825,-0.019822463,-0.04602811,-0.033972207,-0.030114954,-0.032547586,-0.012155682,-0.0075818677,-0.005031389,-0.050305743,-0.035997603,-0.0271756,-0.029127447,-0.02482699,-0.033427034,-0.039004024,0.0056602787,-0.02192296,-0.0057448037,-0.017730072,-0.04939461,0.014337419,-0.0264739990234375
0.004555052,-0.0076844315,-0.03282128,0.0075498982,0.020973971,-0.012715243,-0.024930937,0.020582773,0.0004623693,-0.042225935,-0.0049913093,0.0010270082,-0.018488547,0.00041827434,-0.010251678,-0.025998596,-0.030010223,0.0068455925,0.0037620023,-0.018446025,-0.0094045205,-0.0075356644,-0.00331442,-0.0016550733,0.043327834,-0.022235133,0.001386443,-0.012283101,-0.011051327,-0.01930615,-0.01688839,0.010272786,0.003162914,0.01998791,-0.011786436,0.009279448,0.016332008,-0.004307869,-0.02574957,-0.03421675,-0.01610527,-0.00188701,0.012489355,-0.010421715,-0.014040354,0.007309754,-0.009323855,-0.038750026,0.010980401,-0.0179443359375
0.0215119,0.0032273065,0.029468108,-0.04575047,0.0048210314,-0.0014814828,-0.0030386623,-0.024873441,-0.0035309142,-0.022844022,-0.035288125,-0.016529445,-0.05455637,-0.018803982,0.02862316,-0.0013195972,-0.037808158,-0.055314794,0.004888833,-0.007926653,-0.031173803,-0.034693137,-0.0023056837,0.01738446,0.012237142,-0.019677686,0.04732868,-0.04206981,0.0049100122,0.016505662,-0.001869815,0.032495704,0.030836107,-0.028538024,0.0068398854,-0.018679408,-0.028940003,-0.029825632,0.0016093481,0.0010882783,-0.010673874,-0.0064658974,-0.03338769,0.00478168,0.008723475,-0.03969863,0.012814156,-0.0076332884,-0.01967227,-0.009429931640625
-0.034524128,-0.050615925,-0.042738702,-0.06721894,-0.022514712,-0.025367694,-0.047931526,-0.058918964,-0.0060826326,-0.03737306,-0.030190952,-0.029333161,-0.038157552,-0.060068276,-0.03978364,-0.049689535,-0.030057484,-0.01443032,-0.021663468,-0.061358314,-0.009587055,-0.042425536,-0.036598668,-0.012093179,-0.046860866,-0.02634008,-0.05186167,-0.039623894,-0.038063996,-0.06621039,-0.07413302,-0.044708647,-0.06367877,-0.051074836,-0.015342834,-0.0591199,-0.012931479,-0.024154091,-0.072727546,-0.05073297,-0.05642355,-0.03992759,-0.026142314,-0.03941951,-0.04029271,-0.027993442,-0.044177704,-0.08646391,-0.047559004,-0.06402587890625
-0.011768184,0.0053640194,-0.015430263,0.0030352501,-0.018406067,-0.018947281,-0.023524072,-0.0016925599,-0.022870034,-0.007338494,0.011519613,-0.0039307824,-0.013599211,-0.011919346,-0.011687082,-0.018221494,-0.017123943,0.009857997,-0.035051715,-0.010643789,-0.01965029,-0.013950815,0.0040227682,-0.030674575,0.0032479817,-0.027838713,-0.03281955,-0.009233345,0.008292296,-0.029506804,-0.025747871,-0.000858481,-0.004651236,-0.01379311,-0.030378642,-0.017939119,-0.01343643,-0.016180571,-0.02267064,-0.025190441,-0.033501484,-0.0077174855,6.975567e-05,-0.02562106,-0.0026411908,-0.0051379865,-0.023022877,-0.0024821805,-0.029993394,-0.035675048828125
-0.022516407,-0.014618597,-0.023216436,-0.02018403,-0.031229015,-0.043891136,-0.07119385,-0.029288476,-0.02341772,-0.038911775,-0.034409843,-0.02292435,-0.0392423,-0.010635277,-0.014634334,0.0030718802,-0.048835535,-0.017928319,-0.017494392,-0.010764194,-0.04574486,-0.018578278,-0.04806214,-0.025573153,-0.002561449,-0.040788844,-0.034104493,-0.038034044,-0.02240668,-0.015825097,-0.03341849,-0.02538437,-0.015447562,-0.029473698,0.0012238448,0.012223392,-0.016521364,-0.030843172,0.010549383,-0.049068548,-0.0329977,-0.023429733,0.026204374,-0.052375797,-0.0019361544,-0.05531619,-0.046078525,-0.025101924,-0.029675122,-0.038177490234375
-0.0011184798,-0.020404158,0.010869384,-0.019006629,-0.015274882,0.008335548,-0.007844084,-0.012638817,-0.026122957,-0.034621123,-0.0017967537,-0.026288629,-0.024901314,-0.01844125,-0.006145061,0.005465699,-0.004599992,-0.0075804302,-0.013238787,-0.016230574,-0.011293361,-0.059190463,0.013379459,0.008242347,0.028954813,-0.0044755335,0.01044015,-0.03418172,0.017025428,-0.017178405,-0.020910986,-0.012885428,-0.030024631,-0.0051623336,-0.011922892,0.009752889,-0.031843472,-0.026239216,-0.03211809,-0.007497917,-0.024071319,-0.014025491,-0.013435753,-0.049233895,-0.00802922,0.009477529,-0.012773191,-0.0019618175,-0.0020933994,0.00022149085998535156
-0.037800364,-0.010248487,-0.031286776,-0.015550879,0.002176505,-0.00875939,0.0022432117,-0.011123092,-0.003470752,-0.0069501163,-0.014240719,-0.018934486,0.008909279,-0.04059687,-0.003779616,-0.020918755,0.006289544,-0.01452486,-0.02499873,-0.023647513,-0.013261564,-0.011530166,0.008638195,-0.017235875,-0.016621316,0.0075705335,0.024556661,-0.02976378,-0.040009756,-0.0008595069,-0.024217006,0.0012840983,-0.028534465,-0.0026638447,-0.03230609,0.013325218,0.014470002,0.025321761,-0.011586496,-0.0075899404,-0.027818196,-0.008272036,-0.016290464,-0.008923643,0.016110186,-0.0110424785,-0.008750332,-0.013897098,-0.02327936,-0.02252197265625
-0.021851886,0.006319256,-0.0078501105,-0.020413395,-0.04108645,-0.01128674,-0.043580063,-0.04138319,-0.043018237,0.0053966045,-0.008179003,-0.004455582,-0.044666033,-0.0071458034,-0.017598571,-0.02532428,-0.045180745,-0.03685361,0.0015270228,-0.0110611925,-0.015555156,0.0067401854,-0.026645258,-0.014528324,-0.04127225,-0.03283958,-0.04490157,-0.0054230615,-0.022452284,-0.009817349,-0.038499665,0.014949261,-0.013337723,-0.041427724,-0.007432618,-0.015081255,-0.022785913,-0.017164752,-0.056652293,-0.029351505,-0.045623727,-0.017961254,-0.007249256,-0.036536735,-0.031409685,-0.046692997,-0.04424325,-0.023312265,0.012427784,-0.0280914306640625
0.012571789,-0.00011475163,-0.0024829083,0.016315425,0.020493524,0.0014177103,0.046720967,0.0046365648,-0.0026284773,-0.00770098,0.027305167,0.011225842,0.06731809,-0.00048605973,0.004140591,0.0074361977,-0.011555118,0.028276209,0.0014296789,-0.0038690092,-0.0007757737,0.009614173,0.043613143,0.0035247696,-0.027220415,0.012941988,-0.027287163,-0.009294493,0.018758373,-0.017037598,0.006681255,-0.014585964,-0.012297558,-0.005142168,-0.025585605,-0.0023693582,0.021444637,0.030709725,-0.012680326,0.016196141,-0.0017445409,-0.021411786,0.04375153,0.03864213,0.009926565,0.0068865786,-0.010692119,-0.014504027,-0.018535584,-0.02276611328125
-0.034864113,0.0022624019,-0.0043797223,-0.033640053,0.028180666,-0.0060750605,-0.0016297536,-0.013843624,0.020579712,0.017562082,-0.008971026,-0.004817033,-0.000464108,-0.03424182,-0.030695578,-0.020678997,-0.03087666,-0.0012010942,-0.012947738,0.014063287,0.004777655,-0.011555826,-0.023511477,-0.034900997,-0.006564215,-0.00807958,-0.014723289,0.0029331923,-0.013574739,-0.025611155,-0.0376528,0.0058204723,-0.003664554,-0.025311565,-0.013210701,-0.03159144,0.01288414,-0.005041833,-0.019964423,-0.0008282118,-0.016829457,-0.01749913,0.0011985126,-0.0044456264,-0.039809752,-0.007401575,-0.022088852,-0.021849412,-0.01647439,-0.005359649658203125
0.0007712488,0.0007347972,0.0007907832,0.0007124619,0.00083249767,0.0007368169,0.00072490296,0.0007097675,0.00084538636,0.0007453158,0.00083368196,0.00070900057,0.0008743775,0.0006606241,0.00089075783,0.00076890655,0.0006965956,0.0008524761,0.00095082493,0.00070085656,0.00079363043,0.00088689465,0.0007433597,0.00096580334,0.0008476268,0.0008887945,0.0009798795,0.00080782216,0.00077764026,0.00068545435,0.0006972364,0.00071693066,0.00082438637,0.0008731603,0.00097598427,0.0009468825,0.0007524953,0.00097218965,0.0008821537,0.0007847006,0.0007025393,0.0007471019,0.0006647091,0.0008467137,0.00076917943,0.00068366755,0.00083980244,0.0007858941,0.0009069819,0.0007991790771484375
-0.037336744,-0.028479192,-0.010066613,-0.015436197,-0.037309147,-0.014897241,-0.04037372,-0.030127956,-0.005725807,-0.03163246,-0.020906255,-0.023383116,-0.0211047,-0.026566429,-0.008926689,-0.032037463,-0.029301321,-0.03602853,0.010226038,-0.0065941727,-0.04133227,-0.009776691,-0.037995066,-0.043188747,-0.0051791053,-0.049487427,0.002313341,-0.028984142,-0.018560758,-0.016709048,-0.041170537,-0.03020771,-0.00072756247,-0.010074616,-0.037934925,-0.053507466,-0.008004262,0.008565694,-0.033349663,-0.03722552,-0.015003248,-0.032718442,-7.351314e-05,-0.03148378,-0.03223762,-0.051132347,-0.05627086,-0.022082847,-0.0147693595,-0.02557373046875
0.0215119,-0.0025060452,-0.003369154,-0.008341203,-0.06245803,0.0038302706,-0.03265233,-0.014784152,-0.026604258,0.0030164022,0.008022168,0.0014058369,-0.033276193,-0.029018492,-0.031120254,-0.01711262,0.014823948,-0.011009673,0.006387341,0.0096725235,-0.012094928,0.0070352824,0.020491356,0.0042243577,0.0026236787,0.013300356,0.026109299,-0.020775028,-0.005020221,-0.025751961,-0.01204336,-0.009685327,0.012319689,0.014535195,-0.050864182,0.0028255833,-0.048317496,-0.029241797,0.0076770666,0.04375519,0.02545672,0.011183422,-0.012404024,-0.0016073895,0.020405084,-0.0032716237,0.025726631,0.034672715,-0.022491256,0.0122833251953125
0.016690267,0.02329694,0.03213928,0.04052097,0.0343602,-0.008343397,0.0026133314,0.02790489,0.013783428,0.016703952,0.039271764,-0.000105731015,0.0029272204,0.04196074,-0.012629863,0.026118474,0.016336273,0.025525939,-0.0012163086,0.031353425,-0.006110954,0.0137455305,0.014345573,-0.01600592,-0.0018769238,-0.009529343,0.011457396,0.045096636,0.03788158,0.03529552,0.017718965,0.0036252344,0.031013155,0.022794928,0.024323381,-0.010553435,0.013215514,0.009266296,0.029606333,0.015603989,0.025078882,0.014995953,0.015126858,0.009247551,0.015523733,-0.0059723603,-0.036967695,0.016091377,0.045346253,0.03076171875
-0.005242753,0.015036271,0.0008720372,-0.025168875,-0.016832191,-0.004776065,0.02897158,0.013416112,0.00446447,-0.022814432,0.009919885,0.0012450954,0.022540394,-0.020458037,-0.015746985,-0.011508312,0.02233832,0.012496537,0.016298732,0.03885063,-0.01795192,-0.0033978918,0.023251683,0.0073260725,-0.0040690103,0.03140611,0.036763605,0.009990051,-0.0049480153,0.008479686,0.0006870578,-0.021334002,0.0034395538,0.022923987,0.0030638762,0.02406803,0.031685673,0.009941877,0.019559301,0.04129056,0.053369373,-0.0097200265,0.008222805,0.004939585,0.0054591796,0.0052537606,-0.0051903888,0.007648851,0.026204435,0.0426025390625
-0.042900167,-0.042726524,-0.047512706,-0.045505814,-0.044267338,-0.041630648,-0.04230407,-0.05935425,-0.06794624,-0.07202377,-0.070638984,-0.06572852,-0.04214559,-0.03157212,-0.053271353,-0.05466448,-0.050316352,-0.025852533,-0.067082815,-0.05904654,-0.027221523,-0.050773785,-0.033416174,-0.06914161,-0.0630807,-0.052712742,-0.043188315,-0.049682736,-0.057065587,-0.0538507,-0.037327085,-0.028460795,-0.034731194,-0.06372255,-0.045917634,-0.057398293,-0.06608546,-0.028124169,-0.032669056,-0.031624086,-0.064547025,-0.043901864,-0.08123511,-0.04052079,-0.0527117,-0.040752575,-0.065348916,-0.044508062,-0.04658903,-0.06475830078125
-0.06632836,-0.019862728,0.01167926,-0.032233287,-0.043472115,-0.01860193,-0.05925187,-0.036377408,-0.025309727,-0.051872503,0.012060697,-0.039648425,-0.046548385,-0.020806259,-0.03689585,-0.036442988,-0.04455061,-0.01452486,-0.0152682625,-0.019457424,-0.040983073,-0.059703674,-0.052965775,-0.022816073,-0.049847886,-0.009570067,-0.020969532,-0.02056101,-0.04837046,-0.010881221,-0.045339707,-0.007320036,-0.019357404,-0.04575118,-0.011914364,0.01001113,-0.056207355,-0.050676882,-0.021536298,-0.03680941,-0.047638856,-0.04695189,-0.02583202,-0.041751638,-0.020750057,-0.042732716,-0.06479178,-0.019873006,-0.023036867,-0.03448486328125
-0.0010672885,-0.028664825,0.025958648,0.0006168936,-0.043704055,-0.019543799,-0.037690863,-0.013563798,-0.011791843,-0.012176574,-0.012523364,0.007958879,-0.017563323,0.017744808,-0.009877963,0.03764177,-0.0020774794,-0.016295347,-0.00857414,0.0007284494,-0.007210132,-0.03626699,0.005707379,-0.0061373916,-0.018901728,0.016012555,0.017641177,0.011671621,0.0004517629,0.0050142794,-0.006966257,-0.016727094,0.0012375016,0.035007074,-0.0019604971,0.010958012,-0.042479,-0.033245236,-0.026122281,-0.0056414423,0.0021135216,-0.018115295,-0.014994984,-0.03099792,-0.006252615,-0.0455113,0.007631961,-0.012978924,0.0034782637,-0.0004291534423828125
-0.0026696702,0.009660649,-0.00074549415,-0.0002272137,-0.00076778233,0.05368658,-0.005631545,-0.004554949,0.002169998,-0.012753593,-0.003044581,-0.015180953,-0.008861422,0.01277539,0.00853174,0.00839897,0.009554436,0.018426806,-0.016660577,0.0023418744,-0.017999537,0.022974795,0.021498064,0.043518934,0.008527458,0.0032436417,0.04222461,0.006986157,-0.008360702,0.0033206888,0.035307646,0.0063229036,0.06757386,-0.00052077055,-0.0021481249,-0.0136437155,0.0014349681,0.028557876,0.0069154366,0.0077019692,0.0053684236,0.025247423,0.011868766,0.013353075,0.036808494,-0.008846758,-0.007672927,-0.0013412723,-0.021506127,-0.0181121826171875
0.0017965218,0.0053214785,-0.01648168,-0.032049794,-0.008076469,-0.03726665,0.00057511695,-0.019479014,-0.008248481,0.026025023,-0.018914435,-0.009008477,0.0058345003,-0.012876956,0.028419316,-0.014280496,0.0037690005,-0.0057197013,0.0012281078,0.010788275,0.0051466934,-0.0037464483,0.009498767,0.012481151,-0.042878173,-0.0068985927,-0.05489556,0.016571103,0.051562726,-0.037548427,0.0024693366,-0.027997013,0.011419687,-0.000932144,-0.011010339,0.0154083595,-0.011976806,0.013536633,0.0037028173,0.0027987156,0.0027334092,0.017129429,-0.0069273254,0.004757387,0.0062741754,-0.005565154,0.0051699057,0.013243483,0.0023283148,0.0225372314453125
